1775456847.150790075 rtt_ms=2.164 rttvar_ms=0.895 cwnd=289 bytes_sent=2.54526e+09 bytes_received=37 unacked=0 delivery_rate_bps=303711864 retrans=0/1079 conn="ESTAB 0      2858856 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.182067216 rtt_ms=2.164 rttvar_ms=0.895 cwnd=289 bytes_sent=2.54526e+09 bytes_received=37 unacked=0 delivery_rate_bps=303711864 retrans=0/1079 conn="ESTAB 0      2858856 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.215692409 rtt_ms=2.164 rttvar_ms=0.895 cwnd=289 bytes_sent=2.54526e+09 bytes_received=37 unacked=0 delivery_rate_bps=303711864 retrans=0/1079 conn="ESTAB 0      2858856 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.249159869 rtt_ms=1.281 rttvar_ms=0.334 cwnd=290 bytes_sent=2.54747e+09 bytes_received=37 unacked=40 delivery_rate_bps=790235848 retrans=0/1079 conn="ESTAB 0      3310128 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.278212565 rtt_ms=1.421 rttvar_ms=0.421 cwnd=290 bytes_sent=2.54895e+09 bytes_received=37 unacked=148 delivery_rate_bps=206166848 retrans=0/1079 conn="ESTAB 0      3291304 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.305109956 rtt_ms=1.843 rttvar_ms=1.051 cwnd=290 bytes_sent=2.54895e+09 bytes_received=37 unacked=0 delivery_rate_bps=398192408 retrans=0/1079 conn="ESTAB 0      3077672 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.331041598 rtt_ms=1.843 rttvar_ms=1.051 cwnd=290 bytes_sent=2.54895e+09 bytes_received=37 unacked=0 delivery_rate_bps=398192408 retrans=0/1079 conn="ESTAB 0      3077672 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.359297616 rtt_ms=2.548 rttvar_ms=0.645 cwnd=291 bytes_sent=2.54968e+09 bytes_received=37 unacked=137 delivery_rate_bps=988830936 retrans=0/1079 conn="ESTAB 0      2544136 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.389832210 rtt_ms=1.722 rttvar_ms=0.195 cwnd=291 bytes_sent=2.55165e+09 bytes_received=37 unacked=1 delivery_rate_bps=818260384 retrans=0/1079 conn="ESTAB 0      2981432 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.420378203 rtt_ms=1.961 rttvar_ms=0.975 cwnd=291 bytes_sent=2.55239e+09 bytes_received=37 unacked=0 delivery_rate_bps=401643968 retrans=0/1079 conn="ESTAB 0      3545632 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.448957208 rtt_ms=1.961 rttvar_ms=0.975 cwnd=291 bytes_sent=2.55239e+09 bytes_received=37 unacked=0 delivery_rate_bps=401643968 retrans=0/1079 conn="ESTAB 0      3545632 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.478648937 rtt_ms=2.291 rttvar_ms=0.651 cwnd=291 bytes_sent=2.55313e+09 bytes_received=37 unacked=177 delivery_rate_bps=939129928 retrans=0/1079 conn="ESTAB 0      3058176 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.509803273 rtt_ms=2.06 rttvar_ms=0.754 cwnd=291 bytes_sent=2.55534e+09 bytes_received=37 unacked=0 delivery_rate_bps=399124440 retrans=0/1079 conn="ESTAB 0      3197456 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.540028751 rtt_ms=1.875 rttvar_ms=0.948 cwnd=291 bytes_sent=2.55584e+09 bytes_received=37 unacked=0 delivery_rate_bps=371983376 retrans=0/1079 conn="ESTAB 0      2706584 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.570201508 rtt_ms=1.875 rttvar_ms=0.948 cwnd=291 bytes_sent=2.55584e+09 bytes_received=37 unacked=0 delivery_rate_bps=371983376 retrans=0/1079 conn="ESTAB 0      2706584 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.600235690 rtt_ms=1.875 rttvar_ms=0.948 cwnd=291 bytes_sent=2.55584e+09 bytes_received=37 unacked=0 delivery_rate_bps=371983376 retrans=0/1079 conn="ESTAB 0      2706584 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.630428917 rtt_ms=1.603 rttvar_ms=0.03 cwnd=292 bytes_sent=2.55829e+09 bytes_received=37 unacked=1 delivery_rate_bps=925510176 retrans=0/1079 conn="ESTAB 0      2855456 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.660805650 rtt_ms=2.461 rttvar_ms=0.886 cwnd=292 bytes_sent=2.55903e+09 bytes_received=37 unacked=0 delivery_rate_bps=430664640 retrans=0/1079 conn="ESTAB 0      3419360 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.691016223 rtt_ms=2.461 rttvar_ms=0.886 cwnd=292 bytes_sent=2.55903e+09 bytes_received=37 unacked=0 delivery_rate_bps=430664640 retrans=0/1079 conn="ESTAB 0      3419360 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.721091910 rtt_ms=2.134 rttvar_ms=0.492 cwnd=293 bytes_sent=2.55978e+09 bytes_received=37 unacked=187 delivery_rate_bps=977570440 retrans=0/1079 conn="ESTAB 0      2942336 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.752292976 rtt_ms=1.779 rttvar_ms=0.191 cwnd=293 bytes_sent=2.56174e+09 bytes_received=37 unacked=1 delivery_rate_bps=783391752 retrans=0/1079 conn="ESTAB 0      3323160 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.782527775 rtt_ms=1.64 rttvar_ms=0.104 cwnd=293 bytes_sent=2.56321e+09 bytes_received=37 unacked=1 delivery_rate_bps=766821776 retrans=0/1079 conn="ESTAB 0      3153744 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.813331353 rtt_ms=1.771 rttvar_ms=0.834 cwnd=293 bytes_sent=2.56419e+09 bytes_received=37 unacked=0 delivery_rate_bps=421416648 retrans=0/1079 conn="ESTAB 0      3473752 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.843581833 rtt_ms=1.884 rttvar_ms=0.984 cwnd=293 bytes_sent=2.56444e+09 bytes_received=37 unacked=0 delivery_rate_bps=377908264 retrans=0/1079 conn="ESTAB 0      3227864 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.873724032 rtt_ms=1.884 rttvar_ms=0.984 cwnd=293 bytes_sent=2.56444e+09 bytes_received=37 unacked=0 delivery_rate_bps=377908264 retrans=0/1079 conn="ESTAB 0      3227864 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.903770786 rtt_ms=1.884 rttvar_ms=0.984 cwnd=293 bytes_sent=2.56444e+09 bytes_received=37 unacked=0 delivery_rate_bps=377908264 retrans=0/1079 conn="ESTAB 0      3227864 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.930476000 rtt_ms=1.493 rttvar_ms=0.252 cwnd=293 bytes_sent=2.56704e+09 bytes_received=37 unacked=2 delivery_rate_bps=618500552 retrans=0/1079 conn="ESTAB 0      3236280 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.955863800 rtt_ms=1.75 rttvar_ms=0.703 cwnd=293 bytes_sent=2.56704e+09 bytes_received=37 unacked=0 delivery_rate_bps=319963920 retrans=0/1079 conn="ESTAB 0      3234488 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456847.981306608 rtt_ms=2.209 rttvar_ms=0.268 cwnd=294 bytes_sent=2.56858e+09 bytes_received=37 unacked=179 delivery_rate_bps=900920896 retrans=0/1079 conn="ESTAB 0      3256552 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.008357346 rtt_ms=1.913 rttvar_ms=1.016 cwnd=294 bytes_sent=2.57034e+09 bytes_received=37 unacked=0 delivery_rate_bps=415688024 retrans=0/1079 conn="ESTAB 0      2533200 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.035365826 rtt_ms=1.913 rttvar_ms=1.016 cwnd=294 bytes_sent=2.57034e+09 bytes_received=37 unacked=0 delivery_rate_bps=415688024 retrans=0/1079 conn="ESTAB 0      2533200 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.060545330 rtt_ms=1.913 rttvar_ms=1.016 cwnd=294 bytes_sent=2.57034e+09 bytes_received=37 unacked=0 delivery_rate_bps=415688024 retrans=0/1079 conn="ESTAB 0      2533200 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.085717762 rtt_ms=1.913 rttvar_ms=1.016 cwnd=294 bytes_sent=2.57034e+09 bytes_received=37 unacked=0 delivery_rate_bps=415688024 retrans=0/1079 conn="ESTAB 0      2533200 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.110946333 rtt_ms=2.131 rttvar_ms=0.139 cwnd=295 bytes_sent=2.57255e+09 bytes_received=37 unacked=181 delivery_rate_bps=962409344 retrans=0/1079 conn="ESTAB 0      3194288 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.136364500 rtt_ms=1.718 rttvar_ms=0.473 cwnd=295 bytes_sent=2.57408e+09 bytes_received=37 unacked=179 delivery_rate_bps=337602912 retrans=0/1079 conn="ESTAB 0      2961152 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.165508250 rtt_ms=2.512 rttvar_ms=1.032 cwnd=295 bytes_sent=2.57437e+09 bytes_received=37 unacked=0 delivery_rate_bps=392848688 retrans=0/1079 conn="ESTAB 0      3720264 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.194524719 rtt_ms=2.512 rttvar_ms=1.032 cwnd=295 bytes_sent=2.57437e+09 bytes_received=37 unacked=0 delivery_rate_bps=392848688 retrans=0/1079 conn="ESTAB 0      3720264 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.223474410 rtt_ms=2.512 rttvar_ms=1.032 cwnd=295 bytes_sent=2.57437e+09 bytes_received=37 unacked=0 delivery_rate_bps=392848688 retrans=0/1079 conn="ESTAB 0      3720264 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.252411105 rtt_ms=1.556 rttvar_ms=0.591 cwnd=296 bytes_sent=2.57713e+09 bytes_received=37 unacked=109 delivery_rate_bps=723441784 retrans=0/1079 conn="ESTAB 0      3724256 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.283367107 rtt_ms=1.916 rttvar_ms=0.961 cwnd=296 bytes_sent=2.57823e+09 bytes_received=37 unacked=0 delivery_rate_bps=489061752 retrans=0/1079 conn="ESTAB 0      3766856 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.312516109 rtt_ms=1.916 rttvar_ms=0.961 cwnd=296 bytes_sent=2.57823e+09 bytes_received=37 unacked=0 delivery_rate_bps=489061752 retrans=0/1079 conn="ESTAB 0      3766856 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.341536546 rtt_ms=1.916 rttvar_ms=0.961 cwnd=296 bytes_sent=2.57823e+09 bytes_received=37 unacked=0 delivery_rate_bps=489061752 retrans=0/1079 conn="ESTAB 0      3766856 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.370525089 rtt_ms=2.002 rttvar_ms=0.212 cwnd=297 bytes_sent=2.57946e+09 bytes_received=37 unacked=169 delivery_rate_bps=919133496 retrans=0/1079 conn="ESTAB 0      2785952 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.399573685 rtt_ms=1.932 rttvar_ms=0.789 cwnd=297 bytes_sent=2.58144e+09 bytes_received=37 unacked=169 delivery_rate_bps=338837288 retrans=0/1079 conn="ESTAB 0      3411488 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.429577902 rtt_ms=1.924 rttvar_ms=0.978 cwnd=297 bytes_sent=2.58224e+09 bytes_received=37 unacked=0 delivery_rate_bps=410935344 retrans=0/1079 conn="ESTAB 0      3669976 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.456364876 rtt_ms=1.924 rttvar_ms=0.978 cwnd=297 bytes_sent=2.58224e+09 bytes_received=37 unacked=0 delivery_rate_bps=410935344 retrans=0/1079 conn="ESTAB 0      3669976 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.483288545 rtt_ms=1.924 rttvar_ms=0.978 cwnd=297 bytes_sent=2.58224e+09 bytes_received=37 unacked=0 delivery_rate_bps=410935344 retrans=0/1079 conn="ESTAB 0      3669976 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.511042227 rtt_ms=2.31 rttvar_ms=0.204 cwnd=297 bytes_sent=2.58395e+09 bytes_received=37 unacked=155 delivery_rate_bps=1025889296 retrans=0/1079 conn="ESTAB 0      3482440 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.538786895 rtt_ms=1.557 rttvar_ms=0.282 cwnd=297 bytes_sent=2.58571e+09 bytes_received=37 unacked=7 delivery_rate_bps=765634048 retrans=0/1079 conn="ESTAB 0      2813464 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.566781935 rtt_ms=2.035 rttvar_ms=1.06 cwnd=297 bytes_sent=2.58598e+09 bytes_received=37 unacked=0 delivery_rate_bps=414215752 retrans=0/1079 conn="ESTAB 0      2534808 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.595251103 rtt_ms=2.035 rttvar_ms=1.06 cwnd=297 bytes_sent=2.58598e+09 bytes_received=37 unacked=0 delivery_rate_bps=414215752 retrans=0/1079 conn="ESTAB 0      2534808 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.625184289 rtt_ms=2.341 rttvar_ms=0.21 cwnd=298 bytes_sent=2.5876e+09 bytes_received=37 unacked=173 delivery_rate_bps=862065112 retrans=0/1079 conn="ESTAB 0      2465944 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.657165321 rtt_ms=2.162 rttvar_ms=0.754 cwnd=298 bytes_sent=2.58812e+09 bytes_received=37 unacked=0 delivery_rate_bps=387023040 retrans=0/1079 conn="ESTAB 0      3003448 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.691727018 rtt_ms=2.265 rttvar_ms=0.269 cwnd=298 bytes_sent=2.5905e+09 bytes_received=37 unacked=36 delivery_rate_bps=1045301768 retrans=0/1079 conn="ESTAB 0      3279720 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.729636264 rtt_ms=1.731 rttvar_ms=0.177 cwnd=298 bytes_sent=2.59208e+09 bytes_received=37 unacked=2 delivery_rate_bps=751776256 retrans=0/1079 conn="ESTAB 0      2952472 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.763959976 rtt_ms=1.488 rttvar_ms=0.36 cwnd=298 bytes_sent=2.59314e+09 bytes_received=37 unacked=71 delivery_rate_bps=689743752 retrans=0/1079 conn="ESTAB 0      3301440 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.791639794 rtt_ms=1.841 rttvar_ms=0.904 cwnd=298 bytes_sent=2.59366e+09 bytes_received=37 unacked=0 delivery_rate_bps=445819552 retrans=0/1079 conn="ESTAB 0      2672864 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.821725767 rtt_ms=1.841 rttvar_ms=0.904 cwnd=298 bytes_sent=2.59366e+09 bytes_received=37 unacked=0 delivery_rate_bps=445819552 retrans=0/1079 conn="ESTAB 0      2672864 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.852486172 rtt_ms=1.841 rttvar_ms=0.904 cwnd=298 bytes_sent=2.59399e+09 bytes_received=37 unacked=226 delivery_rate_bps=445819552 retrans=0/1079 conn="ESTAB 0      2672864 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.883742702 rtt_ms=1.834 rttvar_ms=0.762 cwnd=299 bytes_sent=2.59661e+09 bytes_received=37 unacked=169 delivery_rate_bps=459910664 retrans=0/1079 conn="ESTAB 0      2575968 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.910977630 rtt_ms=1.664 rttvar_ms=0.197 cwnd=299 bytes_sent=2.59768e+09 bytes_received=37 unacked=1 delivery_rate_bps=823591960 retrans=0/1079 conn="ESTAB 0      2564408 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.937204429 rtt_ms=2.176 rttvar_ms=0.711 cwnd=299 bytes_sent=2.59875e+09 bytes_received=37 unacked=0 delivery_rate_bps=413020128 retrans=0/1079 conn="ESTAB 0      2794616 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.962506143 rtt_ms=2.092 rttvar_ms=0.702 cwnd=299 bytes_sent=2.59969e+09 bytes_received=37 unacked=0 delivery_rate_bps=473410040 retrans=0/1079 conn="ESTAB 0      3156640 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456848.987806416 rtt_ms=2.117 rttvar_ms=1.036 cwnd=299 bytes_sent=2.60062e+09 bytes_received=37 unacked=0 delivery_rate_bps=464491752 retrans=0/1079 conn="ESTAB 0      3538304 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.013139386 rtt_ms=2.077 rttvar_ms=1.1 cwnd=299 bytes_sent=2.60121e+09 bytes_received=37 unacked=0 delivery_rate_bps=432644504 retrans=0/1079 conn="ESTAB 0      2942128 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.038555972 rtt_ms=2.077 rttvar_ms=1.1 cwnd=299 bytes_sent=2.60121e+09 bytes_received=37 unacked=0 delivery_rate_bps=432644504 retrans=0/1079 conn="ESTAB 0      2942128 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.063770220 rtt_ms=2.077 rttvar_ms=1.1 cwnd=299 bytes_sent=2.60121e+09 bytes_received=37 unacked=0 delivery_rate_bps=432644504 retrans=0/1079 conn="ESTAB 0      2942128 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.088980896 rtt_ms=1.511 rttvar_ms=0.285 cwnd=300 bytes_sent=2.60379e+09 bytes_received=37 unacked=2 delivery_rate_bps=588082496 retrans=0/1079 conn="ESTAB 0      2975640 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.116952833 rtt_ms=1.795 rttvar_ms=0.78 cwnd=300 bytes_sent=2.60379e+09 bytes_received=37 unacked=0 delivery_rate_bps=300246488 retrans=0/1079 conn="ESTAB 0      2973720 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.145935297 rtt_ms=1.795 rttvar_ms=0.78 cwnd=300 bytes_sent=2.60379e+09 bytes_received=37 unacked=0 delivery_rate_bps=300246488 retrans=0/1079 conn="ESTAB 0      2973720 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.176114373 rtt_ms=1.795 rttvar_ms=0.78 cwnd=300 bytes_sent=2.60379e+09 bytes_received=37 unacked=0 delivery_rate_bps=300246488 retrans=0/1079 conn="ESTAB 0      2973720 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.206824805 rtt_ms=1.795 rttvar_ms=0.78 cwnd=300 bytes_sent=2.60379e+09 bytes_received=37 unacked=0 delivery_rate_bps=300246488 retrans=0/1079 conn="ESTAB 0      2973720 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.237456900 rtt_ms=2.26 rttvar_ms=0.165 cwnd=300 bytes_sent=2.60591e+09 bytes_received=37 unacked=188 delivery_rate_bps=993075496 retrans=0/1079 conn="ESTAB 0      3725704 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.271471024 rtt_ms=2.251 rttvar_ms=0.209 cwnd=300 bytes_sent=2.60956e+09 bytes_received=37 unacked=196 delivery_rate_bps=1014194248 retrans=0/1079 conn="ESTAB 0      2694728 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.302375890 rtt_ms=2.068 rttvar_ms=1.044 cwnd=300 bytes_sent=2.61142e+09 bytes_received=37 unacked=0 delivery_rate_bps=426589208 retrans=0/1079 conn="ESTAB 0      3161696 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.333456956 rtt_ms=2.052 rttvar_ms=0.842 cwnd=300 bytes_sent=2.61262e+09 bytes_received=37 unacked=0 delivery_rate_bps=468804176 retrans=0/1079 conn="ESTAB 0      3259448 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.364133194 rtt_ms=2.052 rttvar_ms=0.842 cwnd=300 bytes_sent=2.61262e+09 bytes_received=37 unacked=0 delivery_rate_bps=468804176 retrans=0/1079 conn="ESTAB 0      3259448 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.392623312 rtt_ms=2.052 rttvar_ms=0.842 cwnd=300 bytes_sent=2.61262e+09 bytes_received=37 unacked=0 delivery_rate_bps=468804176 retrans=0/1079 conn="ESTAB 0      3259448 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.421044625 rtt_ms=2.312 rttvar_ms=0.148 cwnd=301 bytes_sent=2.61478e+09 bytes_received=37 unacked=192 delivery_rate_bps=964914528 retrans=0/1079 conn="ESTAB 0      2688936 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.452632059 rtt_ms=2.101 rttvar_ms=0.286 cwnd=301 bytes_sent=2.6161e+09 bytes_received=37 unacked=1 delivery_rate_bps=854290976 retrans=0/1079 conn="ESTAB 0      3693848 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.481177008 rtt_ms=2.452 rttvar_ms=1.098 cwnd=301 bytes_sent=2.61705e+09 bytes_received=37 unacked=0 delivery_rate_bps=468486832 retrans=0/1079 conn="ESTAB 0      2745568 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.511296833 rtt_ms=2.452 rttvar_ms=1.098 cwnd=301 bytes_sent=2.61705e+09 bytes_received=37 unacked=0 delivery_rate_bps=468486832 retrans=0/1079 conn="ESTAB 0      2745568 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.541326658 rtt_ms=1.613 rttvar_ms=0.258 cwnd=301 bytes_sent=2.61771e+09 bytes_received=37 unacked=248 delivery_rate_bps=928408008 retrans=0/1079 conn="ESTAB 0      3747424 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.571826851 rtt_ms=1.817 rttvar_ms=0.213 cwnd=301 bytes_sent=2.62021e+09 bytes_received=37 unacked=2 delivery_rate_bps=901631128 retrans=0/1079 conn="ESTAB 0      3494024 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.603051723 rtt_ms=1.984 rttvar_ms=0.915 cwnd=301 bytes_sent=2.62179e+09 bytes_received=37 unacked=0 delivery_rate_bps=485889816 retrans=0/1079 conn="ESTAB 0      3218904 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.633448539 rtt_ms=1.978 rttvar_ms=0.885 cwnd=301 bytes_sent=2.6221e+09 bytes_received=37 unacked=0 delivery_rate_bps=521731992 retrans=0/1079 conn="ESTAB 0      2903256 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.663701483 rtt_ms=1.978 rttvar_ms=0.885 cwnd=301 bytes_sent=2.6221e+09 bytes_received=37 unacked=0 delivery_rate_bps=521731992 retrans=0/1079 conn="ESTAB 0      2903256 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.694045741 rtt_ms=2.42 rttvar_ms=0.399 cwnd=302 bytes_sent=2.62318e+09 bytes_received=37 unacked=148 delivery_rate_bps=612370040 retrans=0/1079 conn="ESTAB 0      3341984 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.722282758 rtt_ms=1.493 rttvar_ms=0.628 cwnd=302 bytes_sent=2.62556e+09 bytes_received=37 unacked=138 delivery_rate_bps=684469704 retrans=0/1079 conn="ESTAB 0      3550496 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.750658733 rtt_ms=1.624 rttvar_ms=0.544 cwnd=302 bytes_sent=2.62714e+09 bytes_received=37 unacked=194 delivery_rate_bps=148156672 retrans=0/1079 conn="ESTAB 0      3359360 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.778734258 rtt_ms=1.974 rttvar_ms=0.954 cwnd=302 bytes_sent=2.62714e+09 bytes_received=37 unacked=0 delivery_rate_bps=507011248 retrans=0/1079 conn="ESTAB 0      3078912 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.804062986 rtt_ms=1.974 rttvar_ms=0.954 cwnd=302 bytes_sent=2.62714e+09 bytes_received=37 unacked=0 delivery_rate_bps=507011248 retrans=0/1079 conn="ESTAB 0      3078912 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.830298281 rtt_ms=2.295 rttvar_ms=0.131 cwnd=302 bytes_sent=2.62918e+09 bytes_received=37 unacked=173 delivery_rate_bps=684206720 retrans=0/1079 conn="ESTAB 0      2596264 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.857349270 rtt_ms=2.012 rttvar_ms=0.809 cwnd=302 bytes_sent=2.62997e+09 bytes_received=37 unacked=0 delivery_rate_bps=305618136 retrans=0/1079 conn="ESTAB 0      2852216 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.883840699 rtt_ms=2.012 rttvar_ms=0.809 cwnd=302 bytes_sent=2.62997e+09 bytes_received=37 unacked=0 delivery_rate_bps=305618136 retrans=0/1079 conn="ESTAB 0      2852216 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.910202438 rtt_ms=2.012 rttvar_ms=0.809 cwnd=302 bytes_sent=2.62997e+09 bytes_received=37 unacked=0 delivery_rate_bps=305618136 retrans=0/1079 conn="ESTAB 0      2852216 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
1775456849.936586500 rtt_ms=2.17 rttvar_ms=0.137 cwnd=303 bytes_sent=2.63211e+09 bytes_received=37 unacked=162 delivery_rate_bps=865284776 retrans=0/1079 conn="ESTAB 0      3557736 [::ffff:165.194.35.203]:20075 [::ffff:150.228.147.246]:2662 "
